ID,SKU,Description,Type,Cost,Price,WsalePrice,MaxDiscount,Comments,Unit
13137,79330-SR3-003-G          ,RESISTER BLOWER HONDA/CIVIC 92-00,1,3120,6240,0,0,,Unit
13138,79350-TR0-A01-G          ," Motor Assy., Fresh/Recirculating HONDA CIVIC 2012-16",1,4754.7,13075.43,0,0,,Unit
13139,79501-PV0-J00-G          ,HOSE RADIATOR UPR HONDA/INSPIRE UA1 95-,1,0,0,0,0,,Unit
13140,79600-S0A-N42-G          ,CONTROL UNIT A/C HONDA/ACCORD CF-4 98-,1,0,0,0,0,,Unit
13141,79611-SWA-A41ZA-G,KNOB-EU HONDA/ CR-V 07-10,1,1187.2,5936,0,0,,Unit
13142,79721-S02-A00-G          ,"HOSE,BYPASS HONDA/CIVIC EK3 96-00",1,827,1405.9,0,0,,Unit
13143,79721-S0A-000-G          ,HOSE WATER IN (A) HONDA/ACCORD CF-4 98-,1,1720,1892,0,0,,Unit
13144,79721-S0A-930-G          ,WATER HOSE INLET HONDA/ACCORD CF-4 98-,1,0,0,0,0,,Unit
13145,79721-S5D-A00-G          ,HOSE HONDA/CIVIC 01-05  ,1,582,582,0,0,,Unit
13146,79721-S84-A00-G          ,HOSE WATER INLET (HEATER) (A) HONDA/ACCORD 98-,1,1018,2036,0,0,,Unit
13147,79721-SJC-A01-G          ,"HOSE WATER INLET HONDA/RIDGELINE , 06-08",1,1021,1735.7,0,0,,Unit
13148,79721-SM1-010-G          ,HOSE WATER HEATER HONDA/ACCORD 90-97,1,615,1045.5,0,0,,Unit
13149,79721-SR3-000-G          ,"HOSE,WATER INLET HONDA/CIVIC 92-95 <CIVIC COUPE 94-95",1,1231,2092.7,0,0,,Unit
13150,79721-ST7-000-G          ,HOSE (A) WATER INLET HONDA/INTEGRA 1.6 95-,1,1290,2322,0,0,,Unit
13151,79721-SW5-000-G          ,HOSE WATER INLET HONDA/INSPIRE UA1 95-,1,0,0,0,0,,Unit
13152,79722-S02-A00-G          ,HOSE WATER INLET (B) HONDA/ CIVIC 96-00 / CRV 97-98,1,1422.4,2844.8,0,0,,Unit
13153,79722-S0A-000-G          ,HOSE WATER IN (B) HONDA/ACCORD CF-4 98-,1,2048,2252.8,0,0,,Unit
13154,79722-S5D-A00-G          ,HOSE  HONDA/CIVIC 01-05,1,233,466,0,0,,Unit
13155,79722-S84-E00-G          ,HOSE WATER INLET (HEATER) HONDA/ACCORD 98-,1,0,0,0,0,,Unit
13156,79722-SR3-000-G          ,"HOSE <WATER INLET HONDA/CIVIC , 92-97 <DEL-SOL , 93-97 ",1,888,1998,0,0,,Unit
13157,79723-SHJ-A00-G          ,"HOSE<WATER INLET HONDA/ODYSSEY , 05-08<RIDGELINE , 06-08",1,0,0,0,0,,Unit
13158,79725-S04-000-G          ,HOSE WATER OUTLET HONDA/CIVIC 92-95,1,1014,1723.8,0,0,,Unit
13159,79725-S0A-930-G          ,"HOSE WATER OUTLET HONDA/ACCORD CF-4, 98-",1,0,0,0,0,,Unit
13160,79725-S0A-940-G          ,HOSE WATER OUTLET HONDA/ACCORD CF-4 98-,1,0,0,0,0,,Unit
13161,79725-S5D-A00-G          ,HOSE HONDA/CIVIC 01-05,1,600,1200,0,0,,Unit
13162,79725-S84-A00-G          ,HOSE HONDA/ACCORD 98-01,1,600,1200,0,0,,Unit
13163,79725-S84-E00-G          ,HOSE WATER OUTLET (HEATER) HONDA/ACCORD 98-,1,0,0,0,0,,Unit
13164,79725-SM1-040-G          ,HOSE WATER  INLET HONDA/ACCORD 90-93,1,2049,3483.3,0,0,,Unit
13165,7PK-1730                 ,"BELT , A/C HONDA/STREAM 00-",1,0,0,0,0,,Unit
13166,7PK-2061                 ,BELT HONDA CR-V 07-10 STREAM 06-,1,4550,4550,0,0,,Unit
13167,8-25055-364-0            ,"FUEL FILTER HONDA/PASSPORT 6VD1,3200,DOHC 94-98",1,0,0,0,0,,Unit
13168,8-97125-975-0            ,"WATER PUMP HONDA/PASSPORT 6VD1,3200 94-",1,0,0,0,0,,Unit
13169,80100-S7A-013-G          ,"CONDENSER A/C HONDA/STREAM , 2.0 , 01-",1,0,0,0,0,,Unit
13170,80100-S7A-023-G          ,"CONDENSER A/C HONDA/STREAM , 03-",1,0,0,0,0,,Unit
13171,80100-S7S-003-G          ,CONDENSOR HONDA/STEPWAGON 01-03,1,102900,102900,0,0,,Unit
13172,80100-S84-A00-G          ,CONDENSER A/C HONDA/ACCORD 98-01,1,0,0,0,0,,Unit
13173,80100-SV4-003-G          ,CONDENSER A/C HONDA/ACCORD 94-97,1,0,0,0,0,,Unit
13174,80100-TBA-A01-G,CONDENSER A/C HONDA/ CIVIC 2016-2021,1,18886.4,47216,0,0,,Unit
13175,80100-TLA-A01-G          ,CONDENSER A/C HONDA/ CR-V 2018-2022,1,16800,50400,0,0,,Unit
13176,80101-S7A-003-G          ,"DRIER A/C HONDA/STREAM , 01-",1,0,0,0,0,,Unit
13177,80101-S9A-003-N,FILTER SUB ASSY. HONDA CR-V 02-04,1,3500,3500,0,0,,Unit
13178,80101-S9A-013-G          ,FILTER SUB ASSY. HONDA CR-V 07,1,4165.92,8331.84,0,0,,Unit
13179,80101-SEA-003-G          ,"DRIER A/C  HONDA/ACCORD 02-<CR-V  , 02-05",1,0,0,0,0,,Unit
13180,80101-SEA-305-G          ,"DRIER A/C  HONDA/ACCORD 02-<CR-V  , 02-05",1,6850,6850,0,0,,Unit
13181,80101-T4P-J01-G,FILTER SUB ASSY. HONDA CIVIC 2016-2017,1,2450,6125,0,0,,Unit
13182,80102-SVA-A01-G          ,"CONDENSER A/C  HONDA/CIVIC , COUPE , 06-08",1,0,0,0,0,,Unit
13183,80102-SVA-A11-G          ,"CONDENSER A/C HONDA/CIVIC , 06-",1,0,0,0,0,,Unit
13184,80107-SS0-000-G          ,MOUNT CONDENSER UPR HONDA/ACCORD 94- <CIVIC 01- <CR-V 96-,1,594,1188,0,0,,Unit
13185,80110-S01-A11            ,CONDENSER ASSY HONDA/CIVIC 96-00,1,0,0,0,0,,Unit
13186,80110-S04-K81            ,CONDENSER A/C HONDA/CIVIC 96-,1,0,0,0,0,,Unit
13187,80110-S0A-003-G          ,CONDENSER A/C HONDA/ACCORD CF-4 98-  EURO-R CL1 2000,1,0,0,0,0,,Unit
13188,80110-S10-003-G          ,CONDENSER A/C HONDA/CR-V 96-,1,0,0,0,0,,Unit
13189,80110-S2H-003-G          ,CONDENSER A/C HONDA/HR-V 99-,1,0,0,0,0,,Unit
13190,80110-S30-003            ,"CONDENSER A/C HONDA/PRELUDE , 96-01",1,0,0,0,0,,Unit
13191,80110-S3N-003            ,"CONDENSER A/C HONDA/ODYSSEY , 99-02",1,0,0,0,0,,Unit
13192,80110-S3R-003-G          ,"CONDENSER A/C HONDA/ODYSSEY , 3.0 , RA8 , J30A , 01-03",1,0,0,0,0,,Unit
13193,80110-S50-003-G          ,"CONDENSER A/C  HONDA/LOGO , 00-",1,0,0,0,0,,Unit
13194,80110-S5A-003,CONDENSER A/C HONDA/CIVIC (01),1,28000,28000,0,0,,Unit
13195,80110-S5A-003-G          ,CONDENSER A/C HONDA/CIVIC (01-),1,0,0,0,0,,Unit
13196,80110-S5A-T01-G          ,"CONDENSER A/C HONDA/CIVIC , 04-05",1,0,0,0,0,,Unit
13197,80110-S6A-901-G          ,CONDENSER A/C HONDA/CIVIC 5D EU1 01-,1,0,0,0,0,,Unit
13198,80110-S6M-003-G          ,CONDENSER A/C HONDA/INTEGRA DC5 01-,1,0,0,0,0,,Unit
13199,80110-S6M-A01            ,"CONDENSER A/C HONDA/INTEGRA , 01-",1,0,0,0,0,,Unit
13200,80110-S7A-013            ,"CONDENSER A/C HONDA/STREAM , 01-",1,0,0,0,0,,Unit
13201,80110-S7C-961-G          ,"CONDENSER A/C HONDA/STREAM , 03-",1,0,0,0,0,,Unit
13202,80110-S9A-003-N,"CONDENSER A/C HONDA/CR-V , 01-05",1,9750,19500,0,0,,Unit
13203,80110-S9A-003-G          ,CONDENSER A/C HONDA/CR-V RD5 03-,1,45000,45000,0,0,,Unit
13204,80110-S9A-013-G          ,CONDENSER A/C HONDA/CR-V RD5 03-,1,0,0,0,0,,Unit
13205,80110-S9E-T00-G          ,CONDENSER A/C HONDA/CR-V RD5 01-,1,0,0,0,0,,Unit
13206,80110-SAA-003            ,"CONDENSER A/C HONDA/FIT , 01-",1,0,0,0,0,,Unit
13207,80110-SAA-013-G          ,"CONDENSER A/C HONDA/FIT , 01-",1,0,0,0,0,,Unit
13208,80110-SAA-013-N,"CONDENSER A/C HONDA/FIT , 04-07",1,9193.1,18386.2,0,0,,Unit
13209,80110-SAA-J01-G          ,CONDENSER A/C HONDA/FIT 01-,1,0,0,0,0,,Unit
13210,80110-SDA-A01-N,"CONDENSER A/C HONDA/ACCORD , 03-07",1,11247,33741,0,0,,Unit
13211,80110-SDC-A01-G          ,CONDENSER A/C HONDA/ACCORD 2.0 03-04,1,0,0,0,0,,Unit
13212,80110-SDC-A02-G          ,CONDENSER A/C HONDA/ACCORD 2.0 03-04,1,0,0,0,0,,Unit
13213,80110-SDN-A01            ,"CONDENSER A/C HONDA/ACCORD , COUPE , 03-07",1,0,0,0,0,,Unit
13214,80110-SE0-000            ,CONDENSER A/C HONDA/ACCORD 94-96,1,0,0,0,0,,Unit
13215,80110-SE0-001            ,CONDENSER A/C HONDA/ACCORD 96-00,1,0,0,0,0,,Unit
13216,80110-SEA-003            ,"CONDENSER A/C HONDA/ACCORD CL7,CL8,CL9 02-",1,0,0,0,0,,Unit
13217,80110-SEA-013-G          ,"CONDENSER A/C  HONDA/ACCORD ,CL7, CL8 , CL9 ,  02-  JP , 03-",1,0,0,0,0,,Unit
13218,80110-SFE-003-G          ,"CONDENSER A/C HONDA/ODYSSEY , RB1 , RB2 , 04-",1,0,0,0,0,,Unit
13219,80110-SJC-A01            ,"CONDENSER A/C HONDA/RIDGELINE , 06-07",1,0,0,0,0,,Unit
13220,80110-SMA-J01-G          ,"CONDENSER A/C HONDA/STREAM , RN6 , 06-07",1,0,0,0,0,,Unit
13221,80110-SNA-A41-G,"CONDENSER A/C HONDA/CIVIC , 4DR , JAPAN , 06-08                                                                                               USA",1,31265.6,78164,0,0,,Unit
13222,80110-SNA-A41-N,"CONDENSER A/C HONDA/CIVIC , 4DR  , 06-11",1,11178,27945,0,0,,Unit
13223,80110-SR1-A22-G          ,CONDENSER A/C HONDA/CIVIC 93,1,0,0,0,0,,Unit
13224,80110-SR3-023-G          ,CONDENSER A/C HONDA/CIVIC 94-96 CR-X 94-97,1,0,0,0,0,,Unit
13225,80110-ST7-003-G          ,CONDENSER  A/C HONDA/INTEGRA DC1 95-99,1,0,0,0,0,,Unit
13226,80110-ST7-A21            ,CONDENSER A/C HONDA/INTEGRA (LHD) 94-95,1,0,0,0,0,,Unit
13227,80110-ST7-A21-G          ,CONDENSER A/C HONDA/INTEGRA (LHD) 94-95,1,0,0,0,0,,Unit
13228,80110-SV1-A21-G          ,CONDENSER A/C HONDA/ACCORD 94-97,1,0,0,0,0,,Unit
13229,80110-SW5-003-G          ,CONDENSER A/C HONDA/INSPIRE 95-,1,0,0,0,0,,Unit
13230,80110-SWA-A01-G          ,CONDENSER A/C HONDA CR-V 2011.,1,44834.45,89668.9,0,0,,Unit
13231,80110-SX0-003            ,"CONDENSER A/C HONDA/ODYSSEY , 95-98",1,0,0,0,0,,Unit
13232,80110-SZ5-003-G          ,"CONDENSER A/C HONDA/INSPIRE 3.2 , V6 , 95-99",1,0,0,0,0,,Unit
13233,80110-T0A-A01-G,CONDENSER A/C HONDA/CR-V 2012-2016,1,24027.2,60068,0,0,,Unit
13234,80110-T0A-A01-N          ,CONDENSER A/C HONDA/CR-V 2012-2016,1,11700,23400,0,0,,Unit
13235,80110-T2F-A01-G,CONDENSER ASSY HONDA/ACCORD 2013-2017,1,24963.2,62408,0,0,,Unit
13236,80110-T3V-A01-G          ,CONDENSER A/C  HONDA/ ACCORD 13-17 HYBRID,1,51315.2,128288,0,0,,Unit
13237,80110-TA0-A01-G          ,CONDENSER A/C  HONDA/ ACCORD 0,1,42980.8,107452,0,0,,Unit
13238,80110-TF0-003-G          ,"CONDENSER A/C  HONDA/FIT , GE6 , 08-",1,0,0,0,0,,Unit
13239,80110-TR0-A02-G,CONDENSER ASSY HONDA/CIVIC 2012-2015,1,14880,37200,0,0,,Unit
13240,80111-S0A-000-G          ,BRACKET MOUNT CONDENSER UPR HONDA/ACCORD CF-4 98-,1,0,0,0,0,,Unit
13241,80111-S10-000-G          ,"BRACKET, CONDENSER UPR HONDA/CR-V 96-",1,0,0,0,0,,Unit
13242,80150-S5A-000-N          ,CONDENSOR A/C HONDA/CIVIC 01-05,1,8500,8500,0,0,,Unit
13243,80150-SR3-013-G          ,FAN ASSY ( W/MOTOR ) A/C HONDA/CIVIC 92-95,1,0,0,0,0,,Unit
13244,80150-SR3-K01            ,FAN ASSY (W/MOTOR) HONDA/CIVIC 92-95,1,0,0,0,0,,Unit
13245,80150-SR3-K01-G          ,FAN ASSY (W/MOTOR) HONDA/CIVIC 92-95,1,0,0,0,0,,Unit
13246,80151-S04-003            ,"MOTOR A/C HONDA/CIVIC , 99-00",1,0,0,0,0,,Unit
13247,80151-S04-003-G          ,MOTOR ASSY A/C HONDA/CIVIC 96-,1,0,0,0,0,,Unit
13248,80151-S2H-003-G          ,MOTOR A/C HONDA/HR-V 99-,1,0,0,0,0,,Unit
13249,80151-SAA-003-G          ,"MOTOR A/C  HONDA/FIT , 01-",1,19282,21210.2,0,0,,Unit
13250,80151-SR3-013-G          ,"MOTOR A/C HONDA/CIVIC 99- < LOGO , 00-<CIVIC , DEL SOL , 93-97",1,0,0,0,0,,Unit
13251,80152-SR3-013-G          ,"FAN BLADE HONDA/CIVIC 99- < LOGO , 00-<CIVIC , DEL SOL , 93-97",1,1850,1850,0,0,,Unit
13252,80161-SAA-003-G          ,SHROUD A/C HONDA/FIT 01-,1,0,0,0,0,,Unit
13253,80161-SR3-000-G          ,"SHROUD A/C HONDA/CIVIC , DEL SOL , 93-97",1,15732.6,31465.2,0,0,,Unit
13254,80175-SE0-000-G          ,MOUNT (LWR) A/C CONDENSER HONDA/ACCORD 2.0 03-04,1,460.2,920.4,0,0,,Unit
13255,80200-SW5-013-G          ,EVAPORATOR ASSY HONDA/INSPIRE UA1 95-,1,0,0,0,0,,Unit
13256,80210-S3N-941-G          ,"EVAPORATOR CORE ASSY HONDA/ODYSSEY RA6, RA7 01-",1,0,0,0,0,,Unit
13257,80210-SAA-E01-G          ,"EVAPORATOR CORE HONDA/FIT , 01-",1,0,0,0,0,,Unit
13258,80211-SNA-A01-G          ,EVAPORATOR CORE (LHD) HONDA CIVIC 06-11 ,1,22478.85,44957.7,0,0,,Unit
13259,80211-SV4-003-G          ,EVAPORATOR A/C HONDA/ACCORD 94-97,1,0,0,0,0,,Unit
13260,80211-SWA-A01-G          ,EVAPORATOR CORE HONDA/CR-V 2007,1,43192.8,107982,0,0,,Unit
13261,80211-SX0-003-G          ,"EVAPORATOR CORE ASSY HONDA/ODYSSEY RA6, 2.3, 01-",1,0,0,0,0,,Unit
13262,80211-TBA-A12-G,EVAPORATOR CORE (LHD) HONDA CIVIC 2016-2020,1,15010,41277.5,0,0,,Unit
13263,80211-TR0-A02-G          ,EVAPORATOR CORE (LHD) HONDA CIVIC 2012-2014,1,21150,52875,0,0,,Unit
13264,80211-TR0-A03-G,EVAPORATOR CORE (LHD) HONDA CIVIC 2015-,1,25172.8,56638.8,0,0,,Unit
13265,80211-TR3-A01-G          ,EVAPORATOR CORE (LHD) HONDA CIVIC 2012-2015,1,18659.2,46648,0,0,,Unit
13266,80212-SV4-003-G          ,PIPE ASSY A/C FROM EXPANSION VALVE HONDA/ACCORD 94-97,1,0,0,0,0,,Unit
13267,80215-S04-K41-G          ,EVAPORATOR CORE HONDA/CIVIC 96-,1,0,0,0,0,,Unit
13268,80215-S0A-003-G          ,"EVAPORATOR CORE HONDA/ACCORD CF-3,CF-4 98-",1,0,0,0,0,,Unit
13269,80215-S84-E01-G          ,EVAPORATOR CORE HONDA/ACCORD 98-,1,0,0,0,0,,Unit
13270,80215-SM4-CHA-02         ,EVAPORATOR CORE HONDA/ACCORD 90-92,1,0,0,0,0,,Unit
13271,80215-SR3-CHC-03         ,EVAPORATOR CORE HONDA/CIVIC 92-93,1,0,0,0,0,,Unit
13272,80215-ST3-E01-G          ,EVAPORATOR CORE HONDA/CR-V 96-00  CIVIC 96-00,1,0,0,0,0,,Unit
13273,80220-S0A-013-G          ,"EXPANSION VALVE A/C HONDA/ACCORD CF-3,CF-4 98-",1,0,0,0,0,,Unit
13274,80220-S3N-003-G          ,"EXPANSION VALVE A/C  HONDA/ODYSSEY RA6, RA7 01-",1,0,0,0,0,,Unit
13275,80220-S5A-G01-G,"EXPANSION VALVE A/C  HONDA/CIVIC (01-) < CR-V , 02-",1,4320,11880,0,0,,Unit
13276,80220-S84-A02-G          ,EXPANSION VALVE A/C  HONDA/ACCORD 98- <CIVIC 97-00,1,0,0,0,0,,Unit
13277,80220-ST7-A03-G          ,EXPANSION VALVE A/C  HONDA/CIVIC 98-  CR-V  98-01,1,0,0,0,0,,Unit
13278,80220-ST7-A12-G          ,EXPANSION VALVE A/C  HONDA/CIVIC 96-97,1,0,0,0,0,,Unit
13279,80220-SV4-003-G          ,EXPANSION VALVE A/C  HONDA/ACCORD 94-97<ODYSSEY RA4 01-,1,0,0,0,0,,Unit
13280,80221-SWA-A01-G          ,VALVE EXPANSION ASSY HONDA/CR-V 2007-,1,9727.2,21886.2,0,0,,Unit
13281,80221-T0A-A01-G          ,VALVE EXPANSION ASSY HONDA/CR-V 2012-,1,15782.1,39455.25,0,0,,Unit
13282,80290-S0X-A01-N,AIR FILTER HONDA PILOT 03-08 ODYSSEY 99-04,1,1300,3900,0,0,,Unit
13283,80291-S04-003-N          ,"AIR FILTER (A/C) HONDA/CR-V RD1 96-00< CIVIC , 96-00 (ST3)",1,1000,1000,0,0,,Unit
13284,80291-S84-A01-G,AIR FILTER (A/C) HONDA/ACCORD  (ATL) 98-01,1,1800,1800,0,0,,Unit
13285,80291-S84-A01-N,AIR FILTER (A/C) HONDA/ACCORD  (ATL) 98-01,1,1200,2640,0,0,,Unit
13286,80291-SAA-E01-N,AIR FILTER A/C HONDA/FIT 01-06,1,800,2400,0,0,,Unit
13287,80291-SEP-H01-G          ,AIR FILTER A/C HONDA/CR-V 2007-,1,2954.88,7387.2,0,0,,Unit
13288,80291-SEP-H01-N          ,AIR FILTER A/C HONDA/ACCORD 03-14 CIVIC 06-12,1,1300,1300,0,0,,Unit
13289,80291-ST3-E01-N          ,AIR FILTER HONDA CR-V 97-01 INSIGHT 00-06,1,550,1375,0,0,,Unit
13290,80291-T5R-A01-G          ,AIR FILTER HONDA FIT 2013-2017,1,2919,7297.5,0,0,,Unit
13291,80291-TF0-941-G          ,"AIR FILTER A/C HONDA/FIT , GE6 , 08-",1,3380,6760,0,0,,Unit
13292,80291-TF0-J01-N,"AIR FILTER A/C HONDA/FIT , GE6 , 08-12 (TBA)",1,1000,2000,0,0,,Unit
13293,80292-S5A-A01-G          ,AIR FILTER A/C HONDA/CIVIC 01-5  CR-V 02-06 STREAM 01-06,1,1700,4250,0,0,,Unit
13294,80292-S5A-A01-N          ,AIR FILTER A/C HONDA/CIVIC 01-5  CR-V 02-06 STREAM 01-06,1,720.48,1440.96,0,0,,Unit
13295,80292-S5D-A01-G          ,AIR FILTER A/C HONDA/CIVIC 01-05 CR-V 02-06,1,1550,3875,0,0,,Unit
13296,80292-S6D-G01-N,AIR FILTER A/C HONDA/CIVIC 01-05 CR-V 02-06,1,328,2522.32,0,0,,Unit
13297,80292-SAA-E01-N,AIR FILTER A/C HONDA FIT 07-08,1,1300,2340,0,0,,Unit
13298,80292-SCA-E11-N          ,AIR FILTER A/C HONDA/CIVIC 01-5  CR-V 02-06 STREAM 01-06,1,1650,1980,0,0,,Unit
13299,80292-SDA-407-G,AIR FILTER A/C HONDA/ACCORD 03-06  ,1,3193.6,7984,0,0,,Unit
13300,80292-SDA-A01-J          ,AIR FILTER A/C HONDA/ACCORD 03-06 CIVIC 06-15  ,1,3800,3800,0,0,,Unit
13301,80292-SDA-A01-N,AIR FILTER A/C HONDA/ACCORD 03-06,1,1500,1500,0,0,,Unit
13302,80292-SHJ-A41-G          ,"AIR FILTER (A/C) HONDA/RIDGELINE , 06-",1,3076,3076,0,0,,Unit
13303,80292-SMG-E01-N          ,AIR FILTER A/C HONDA/CIVIC 06-11,1,950,1900,0,0,,Unit
13304,80292-TBA-A11-G,AIR FILTER A/C HONDA/CIVIC 16-21  ,1,2230.45,6133.7375,0,0,,Unit
13305,80292-TF0-G01-N,A/C FILTER HONDA FIT 08-015 (TBA),1,2500,2500,0,0,,Unit
13306,80292-TOG-A01-G          ,AIR FILTER A/C HONDA/ACCORD 13-17 CIVIC 14-17,1,2018.25,5045.63,0,0,,Unit
13307,80351-S04-003-G          ,"DRIER A/C HONDA/CIVIC 96-98<CR-V , RD1 , 96-01",1,0,0,0,0,,Unit
13308,80351-S04-RHC-04         ,DRIER A/C HONDA/CIVIC 96-98,1,0,0,0,0,,Unit
13309,80351-S0A-003-G          ,"DRIER A/C HONDA/ACCORD CF-3,CF-4 98-",1,0,0,0,0,,Unit
13310,80351-S0D-003-G          ,DRIER A/C HONDA/CIVIC (01-05),1,9550,9550,0,0,,Unit
13311,80351-S2H-003-G          ,DRIER A/C HONDA/HR-V 99-,1,0,0,0,0,,Unit
13312,80351-S84-E01-G          ,DRIER A/C HONDA/ACCORD 98-,1,0,0,0,0,,Unit
13313,80351-SDC-A01-G          ,"DRIER A/C HONDA/ACCORD 2.0 03-04<CITY , 03-                                                                                                                 usa",1,5090.4,12726,0,0,,Unit
13314,80351-SN7-003-G          ,DRIER A/C HONDA/ACCORD 92-97 <ODYSSEY 98-99,1,0,0,0,0,,Unit
13315,80351-SR1-H11-G,DRIER A/C    HONDA CIVIC 92-93,1,5500,5500,0,0,,Unit
13316,80351-SR3-RHC-03         ,DRIER A/C HONDA/CIVIC (R134A) 94-,1,0,0,0,0,,Unit
13317,80351-SR3-RHC-06         ,DRIER A/C HONDA/CIVIC (R134A) 94-,1,0,0,0,0,,Unit
13318,80351-ST7-003-G          ,DRIER A/C HONDA/CIVIC 92-95 <INTEGRA 98-00,1,0,0,0,0,,Unit
13319,80351-ST7-A11-G          ,DRIER A/C HONDA/CIVIC 96-99,1,0,0,0,0,,Unit
13320,80400-SM4-A01-G          ,RELAY A/C MAIN HONDA/ACCORD,1,1850,1850,0,0,,Unit
13321,80430-SM4-003-G          ,THERMOSTAT < A/C  SENSOR HONDA/ACCORD 90-94,1,5500,5500,0,0,,Unit
13322,80430-SR1-A12-G          ,THERMOSTAT < A/C  SENSOR HONDA/CIVIC 92-,1,6500,6500,0,0,,Unit
13323,80440-SE0-003-J          ,SWITCH > A/C PRESSURE HONDA/ACCORD 88-90,1,4359.04,8718.08,0,0,,Unit
13324,80440-SK3-901-G          ,"SWITCH > A/C PRESSURE HONDA/CIVIC 94-00,< CR-V  RD1,RD2 96-01",1,0,0,0,0,,Unit
13325,80440-SN7-901-G          ,SWITCH > A/C PRESSURE HONDA/ACCORD 93-96 <ODYSSEY 98-99,1,0,0,0,0,,Unit
13326,80440-SR3-K01-G          ,SWITCH > A/C PRESSURE HONDA/CIVIC 97,1,0,0,0,0,,Unit
13327,80440-SW5-A01-G          ,"SWITCH > A/C PRESSURE HONDA/CIVIC 2001- <HR-V 99-01<ACCORD CF-3,CF-4 98-",1,4690,9380,0,0,,Unit
13328,80450-SFE-003-G          ,SENSOR ASSY.AC  PRESSURE HONDA/ACCORD 08-10 CIVIC 06-11 CR-V 07-11,1,4625.5,11563.75,0,0,,Unit
13329,80450-T2F-A01-G,"SENSOR ASSY.AC PRESSURE HONDA CIVIC 06-10 ACCORD 08-09 PILOT 08-09 CR-V 08-09 ODSSEY 4-, FIT 18-, STEP WAGON 9-11",1,7850,19625,0,0,,Unit
13330,80560-S5A-941-G          ,THERMOSTATIC SWITCH (SENSOR ASSY. EVAP.HONDA CIVIC 01-05 CR-V 02-06,1,1260,4410,0,0,,Unit
13331,81136-S7A-J41-G          ,SEAT FRAME LWR (RH) HONDA/STREAM 00-,1,0,0,0,0,,Unit
13332,81241-SDB-A71-G          ,"ROD, RECLINING CONNECTING HONDA ACCORD 03-07",1,5708.4,11416.8,0,0,,Unit
13333,81510-SDB-L72-G          ,DIVIC L FT SEAT HONDA ACCORD 04-07,1,71240,142480,0,0,,Unit
13334,81850-TF0-J01ZC-G        ,SEAT BELT ASSY (LH FRT) HONDA FIT 2012-2014.,1,25118.69,50237.38,0,0,,Unit
13335,82136-S7A-003-G          ,SEAT FRAME LWR (RR) HONDA/STREAM 01-,1,0,0,0,0,,Unit
13336,82450-S5A-J01ZZE-G       ,SEAT BELT (RH) RR HONDA/CIVIC 4D 01-,1,0,0,0,0,,Unit
13337,82850-S5A-J01ZZE-G       ,SEAT BELT (LH) RR HONDA/CIVIC 4D 01-,1,0,0,0,0,,Unit
13338,83200-S0A-901ZA-G        ,ROOF HEADLINER HONDA/ACCORD CF-4  98-,1,0,0,0,0,,Unit
13339,83230-SNB-J52ZD-G        ,SUNVISOR ASSY R.H  (MIRROR)  HONDA CIVIC 010,1,6536,13072,0,0,,Unit
13340,83240-SNA-A01ZC-G        ,"GRAB RAIL ASSY HONDA CIVIC 07-08 (2DR EX, S.I.) FIT 09-11 PILOT 09-11",1,3447.82,6895.64,0,0,,Unit
13341,83240-SNA-A01ZL-G        ,"GRAB RAIL ASSY HONDA CIVIC 07-08 (2DR EX, S.I.) FIT 09-11 PILOT 09-11",1,3515.31,7030.62,0,0,,Unit
13342,83280-SNB-J53ZB-G        ,SUNVISOR ASSY L.H (MIRROR) HONDA CIVIC R.H.D  010,1,6915.2,17288,0,0,,Unit
13343,83414-S04-000ZA-G        ,BOOT< GEAR LEVER HONDA/CIVIC 96-,1,0,0,0,0,,Unit
13344,83414-SM4-003ZA-G        ,"BOOT< GEAR LEVER HONDA/ACCORD , 89-91",1,0,0,0,0,,Unit
13345,83421-TLA-A01ZA          ,PANEL CONSOLE HONDA CRV 17-19,1,9806.4,21574.08,0,0,,Unit
13346,83500-SDA-A12ZA-G        ,DOOR COVER FRT RH HONDA/ACCORD 02-03,1,0,0,0,0,,Unit
13347,83505-S5A-003ZA-G        ,ARMREST ASSY RH FRT DOOR HONDA/CIVIC 01-,1,0,0,0,0,,Unit
13348,83530-S7C-U01ZB-G        ,DOOR COVERING (RH) FRT HONDA/STREAM 00-,1,0,0,0,0,,Unit
13349,83541-S5A-941ZA-G        ,BASE RH FRT DOOR GRIP HONDA/CIVIC 01-,1,0,0,0,0,,Unit
13350,83542-S5A-941ZA-G        ,COVER RH FRT DOOR GRIP HONDA/CIVIC 01-,1,0,0,0,0,,Unit
13351,83543-S5A-941ZA-G        ,PANEL< SWITCH MASTER RH HONDA/CIVIC 01-,1,0,0,0,0,,Unit
13352,83561-SCA-A01ZA-G        ,GARNISH RGT FRT DOOR MAIN SWITCH HONDA/CR-V 02-06,1,752,1880,0,0,,Unit
13353,83730-S7C-E01ZB-G        ,DOOR COVERING (RR) RH HONDA/STREAM 00-,1,0,0,0,0,,Unit
13354,84111-S7A-003ZA-G        ,GARNISH CTR PILLAR (RH) HONDA/STREAM 00-,1,0,0,0,0,,Unit
13355,84121-S7A-003ZA-G        ,GARNISH CTR PILLAR LWR HONDA/STREAM 00-,1,0,0,0,0,,Unit
13356,84201-S7A-J01ZA-G        ,SCUFF PLATE (RH) FRT HONDA/STREAM 00-,1,0,0,0,0,,Unit
